sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
1,4,15,4,1.0,1.0
1,4,0,0,0.8842418193817139,0.5
1,4,1,1,0.8234891891479492,0.25
1,4,2,1,0.943422257900238,0.5
1,4,4,1,0.8770792484283447,0.7071067811865476
1,4,8,1,0.8770792484283447,0.7071067811865476
1,4,3,2,0.947909414768219,0.7071067811865476
1,4,5,2,0.8770792484283447,0.7071067811865476
1,4,9,2,0.8234891891479492,0.25
1,4,6,2,0.9614756107330322,0.8660254037844388
1,4,10,2,0.943422257900238,0.5
1,4,12,2,0.8770792484283447,0.7071067811865476
1,4,7,3,1.0,1.0
1,4,11,3,0.947909414768219,0.7071067811865476
1,4,13,3,0.8770792484283447,0.7071067811865476
1,4,14,3,0.9614756107330322,0.8660254037844388
6,4,15,4,1.0,1.0
6,4,0,0,0.7669602036476135,0.0
6,4,1,1,0.8008226156234741,0.0
6,4,2,1,0.7669602036476135,0.0
6,4,4,1,0.8264051675796509,0.5
6,4,8,1,0.924199640750885,0.5
6,4,3,2,0.7718909382820129,0.0
6,4,5,2,0.8593285083770752,0.5
6,4,9,2,0.9371330738067627,0.3535533905932738
6,4,6,2,0.8246719837188721,0.7071067811865476
6,4,10,2,0.9255030155181885,0.7071067811865476
6,4,12,2,0.9273516535758972,0.7071067811865476
6,4,7,3,0.8998638987541199,0.8660254037844388
6,4,11,3,0.9255030155181885,0.7071067811865476
6,4,13,3,0.9669859409332275,0.7071067811865476
6,4,14,3,0.9690667986869812,0.8660254037844388
11,4,15,4,1.0,1.0
11,4,0,0,0.7537758946418762,0.0
11,4,1,1,0.9035847187042236,0.5
11,4,2,1,0.8563563823699951,0.5
11,4,4,1,0.7839059829711914,0.5
11,4,8,1,0.855015754699707,0.5
11,4,3,2,0.9540423154830933,0.7071067811865476
11,4,5,2,0.9585103988647461,0.8660254037844388
11,4,9,2,0.9827432036399841,0.5773502691896258
11,4,6,2,0.8607263565063477,0.7071067811865476
11,4,10,2,0.8974709510803223,0.7071067811865476
11,4,12,2,0.8511132001876831,0.7071067811865476
11,4,7,3,0.9585103988647461,0.8660254037844388
11,4,11,3,0.9805770516395569,0.8660254037844388
11,4,13,3,0.9782302379608154,1.0
11,4,14,3,0.9001684784889221,0.8660254037844388
26,4,15,4,1.0,1.0
26,4,0,0,0.7435588240623474,0.20412414523193156
26,4,1,1,0.8262114524841309,0.447213595499958
26,4,2,1,0.812823474407196,0.2886751345948129
26,4,4,1,0.9216013550758362,0.5773502691896258
26,4,8,1,0.8387739658355713,0.5
26,4,3,2,0.8262114524841309,0.447213595499958
26,4,5,2,0.9340973496437073,0.75
26,4,9,2,0.8850157260894775,0.75
26,4,6,2,0.9216013550758362,0.5773502691896258
26,4,10,2,0.9553981423377991,0.5773502691896258
26,4,12,2,0.9875304102897644,0.8660254037844388
26,4,7,3,0.9340973496437073,0.75
26,4,11,3,0.8594750761985779,0.75
26,4,13,3,1.0,1.0
26,4,14,3,0.9875304102897644,0.8660254037844388
32,4,15,4,1.0000001192092896,1.0
32,4,0,0,0.7804386019706726,0.0
32,4,1,1,0.8790861368179321,0.5
32,4,2,1,0.883255124092102,0.5
32,4,4,1,0.8513447046279907,0.2886751345948129
32,4,8,1,0.9921237826347351,0.8660254037844388
32,4,3,2,0.9195610880851746,0.7071067811865476
32,4,5,2,0.9197930693626404,0.75
32,4,9,2,1.0000001192092896,1.0
32,4,6,2,0.9171362519264221,0.5773502691896258
32,4,10,2,0.9921237826347351,0.8660254037844388
32,4,12,2,0.8807859420776367,0.5773502691896258
32,4,7,3,0.9087315201759338,0.75
32,4,11,3,1.0000001192092896,1.0
32,4,13,3,1.0000001192092896,1.0
32,4,14,3,0.9674379825592041,0.8660254037844388
33,4,15,4,0.9999999403953552,1.0
33,4,0,0,0.7821245789527893,0.0
33,4,1,1,0.8081165552139282,0.5
33,4,2,1,0.8233494162559509,0.3535533905932738
33,4,4,1,0.8081165552139282,0.5
33,4,8,1,0.8711422681808472,0.5
33,4,3,2,0.8558111190795898,0.7071067811865476
33,4,5,2,0.8175999522209167,0.5
33,4,9,2,0.8994839191436768,0.8660254037844388
33,4,6,2,0.8413327932357788,0.7071067811865476
33,4,10,2,0.8872384428977966,0.7071067811865476
33,4,12,2,0.8956250548362732,0.7071067811865476
33,4,7,3,0.8442262411117554,0.670820393249937
33,4,11,3,0.8944873809814453,0.8660254037844388
33,4,13,3,0.9794188737869263,0.8660254037844388
33,4,14,3,0.9003148078918457,0.8660254037844388
35,4,15,4,1.0000001192092896,1.0
35,4,0,0,0.7270021438598633,0.13867504905630731
35,4,1,1,0.8135795593261719,0.5773502691896258
35,4,2,1,0.865717887878418,0.5
35,4,4,1,0.7270021438598633,0.13867504905630731
35,4,8,1,0.8918923139572144,0.7071067811865476
35,4,3,2,0.9017356634140015,0.5
35,4,5,2,0.7850613594055176,0.5
35,4,9,2,0.8966339826583862,0.75
35,4,6,2,0.8841006755828857,0.5773502691896258
35,4,10,2,0.9312533140182495,0.75
35,4,12,2,0.8918923139572144,0.7071067811865476
35,4,7,3,0.9017356634140015,0.5
35,4,11,3,1.0000001192092896,1.0
35,4,13,3,0.8966339826583862,0.75
35,4,14,3,0.9312533140182495,0.75
38,5,31,5,1.0,1.0000000000000002
38,5,0,0,0.7528191208839417,0.0
38,5,1,1,0.8460966348648071,0.632455532033676
38,5,2,1,0.8242756128311157,0.447213595499958
38,5,4,1,0.7643733024597168,0.0
38,5,8,1,0.8357491493225098,0.447213595499958
38,5,16,1,0.9172055721282959,0.632455532033676
38,5,3,2,0.8636524677276611,0.632455532033676
38,5,5,2,0.9050976634025574,0.894427190999916
38,5,9,2,0.8807340860366821,0.7745966692414836
38,5,17,2,1.0,1.0000000000000002
38,5,6,2,0.8974615335464478,0.7745966692414836
38,5,10,2,0.9412983059883118,0.7745966692414836
38,5,18,2,0.9948165416717529,0.894427190999916
38,5,12,2,0.9648628234863281,0.7745966692414836
38,5,20,2,0.9648628234863281,0.7745966692414836
38,5,24,2,0.9172055721282959,0.632455532033676
38,5,7,3,0.9050976634025574,0.894427190999916
38,5,11,3,0.9601436853408813,0.894427190999916
38,5,19,3,1.0,1.0000000000000002
38,5,13,3,1.0,1.0000000000000002
38,5,21,3,1.0,1.0000000000000002
38,5,25,3,1.0,1.0000000000000002
38,5,14,3,0.9948165416717529,0.894427190999916
38,5,22,3,0.9948165416717529,0.894427190999916
38,5,26,3,0.9334129095077515,0.7745966692414836
38,5,28,3,0.9648628234863281,0.7745966692414836
38,5,15,4,1.0,1.0000000000000002
38,5,23,4,1.0,1.0000000000000002
38,5,27,4,0.9746304750442505,0.894427190999916
38,5,29,4,1.0,1.0000000000000002
38,5,30,4,0.9948165416717529,0.894427190999916
43,5,31,5,1.0,1.0000000000000002
43,5,0,0,0.7768060564994812,0.2581988897471612
43,5,1,1,0.8043106198310852,0.6000000000000001
43,5,2,1,0.8701109886169434,0.7745966692414836
43,5,4,1,0.790045976638794,0.447213595499958
43,5,8,1,0.7723093628883362,0.223606797749979
43,5,16,1,0.774720311164856,0.223606797749979
43,5,3,2,0.822321891784668,0.8000000000000002
43,5,5,2,0.822321891784668,0.8000000000000002
43,5,9,2,0.8043106198310852,0.6000000000000001
43,5,17,2,1.0,1.0000000000000002
43,5,6,2,0.8701109886169434,0.7745966692414836
43,5,10,2,0.8222893476486206,0.670820393249937
43,5,18,2,0.9845811724662781,0.894427190999916
43,5,12,2,0.790045976638794,0.447213595499958
43,5,20,2,0.774720311164856,0.223606797749979
43,5,24,2,0.9041053652763367,0.447213595499958
43,5,7,3,0.822321891784668,0.8000000000000002
43,5,11,3,0.822321891784668,0.8000000000000002
43,5,19,3,1.0,1.0000000000000002
43,5,13,3,0.822321891784668,0.8000000000000002
43,5,21,3,1.0,1.0000000000000002
43,5,25,3,1.0,1.0000000000000002
43,5,14,3,0.8222893476486206,0.670820393249937
43,5,22,3,0.9845811724662781,0.894427190999916
43,5,26,3,0.9845811724662781,0.894427190999916
43,5,28,3,0.9041053652763367,0.447213595499958
43,5,15,4,0.822321891784668,0.8000000000000002
43,5,23,4,1.0,1.0000000000000002
43,5,27,4,1.0,1.0000000000000002
43,5,29,4,1.0,1.0000000000000002
43,5,30,4,0.9845811724662781,0.894427190999916
44,5,31,5,1.0,1.0000000000000004
44,5,0,0,0.8348513841629028,0.0
44,5,1,1,0.9007889628410339,0.566946709513841
44,5,2,1,0.8837807178497314,0.21821789023599245
44,5,4,1,0.9007889628410339,0.566946709513841
44,5,8,1,0.8837807178497314,0.21821789023599245
44,5,16,1,0.9608907699584961,0.5345224838248489
44,5,3,2,0.9434422254562378,0.8017837257372733
44,5,5,2,0.9007889628410339,0.566946709513841
44,5,9,2,0.9007889628410339,0.566946709513841
44,5,17,2,0.9703133702278137,0.8451542547285168
44,5,6,2,0.9007889628410339,0.566946709513841
44,5,10,2,0.8837807178497314,0.21821789023599245
44,5,18,2,0.9819880127906799,0.6546536707079773
44,5,12,2,0.9007889628410339,0.566946709513841
44,5,20,2,0.973892092704773,0.8728715609439698
44,5,24,2,0.9608907699584961,0.5345224838248489
44,5,7,3,0.9434422254562378,0.8017837257372733
44,5,11,3,0.9339109659194946,0.6761234037828134
44,5,19,3,0.9943768978118896,0.9449111825230683
44,5,13,3,0.9007889628410339,0.566946709513841
44,5,21,3,0.973892092704773,0.8728715609439698
44,5,25,3,0.9703133702278137,0.8451542547285168
44,5,14,3,0.9007889628410339,0.566946709513841
44,5,22,3,0.973892092704773,0.8728715609439698
44,5,26,3,0.9819880127906799,0.6546536707079773
44,5,28,3,0.973892092704773,0.8728715609439698
44,5,15,4,0.9377322793006897,0.8017837257372734
44,5,23,4,1.0,1.0000000000000004
44,5,27,4,0.9943768978118896,0.9449111825230683
44,5,29,4,0.973892092704773,0.8728715609439698
44,5,30,4,0.9920812845230103,0.9449111825230683
60,4,15,4,1.0,1.0
60,4,0,0,0.954669713973999,0.8660254037844388
60,4,1,1,0.954669713973999,0.8660254037844388
