sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
127,127,audio__original,HAM TO BE OR NOT TO BE,7,1,3,TO,0.16990414261817932,0.16990414261817932,0.16990415257535182,0.32651466131210327,0.06654873490333557,1.2559902159743226,0.32651468044738013,0.8366871124441315,0.41058692867507696,1.0,0.19921875,0.80078125,0.25390625,0.74609375,3,1.0,0.26967994498529685,0.7303200550147031,0.22792115291927595,0.772078847080724,0.15625,0.84375,0.18867924528301888,0.8113207547169812,0.6926875,0.827625,0.1349375,1.1549971982857252
127,127,audio__original,HAM TO BE OR NOT TO BE,7,4,4,NOT,0.08678765594959259,0.08678765594959259,0.08678766103575264,0.32651466131210327,0.06654873490333557,1.2559902159743226,0.32651468044738013,0.8366871124441315,0.41058692867507696,1.0,0.427734375,0.572265625,0.162109375,0.837890625,4,1.0,0.502518907629606,0.49748109237039395,0.2727272727272727,0.7272727272727273,0.547945205479452,0.452054794520548,0.3488372093023256,0.6511627906976745,1.4534375,1.59475,0.1413125,1.1549971982857252
127,127,audio__original,HAM TO BE OR NOT TO BE,7,6,5,BE,0.08132929354906082,0.08132929354906082,0.08132929831533546,0.32651466131210327,0.06654873490333557,1.2559902159743226,0.32651468044738013,0.8366871124441315,0.41058692867507696,1.0,0.423828125,0.576171875,0.119140625,0.880859375,5,1.0,0.24174688920761409,0.7582531107923859,0.22792115291927595,0.772078847080724,0.39344262295081966,0.6065573770491803,0.23076923076923078,0.7692307692307692,1.7360625,1.9785,0.2424375,1.1549971982857252
127,127,audio__original,HAM TO BE OR NOT TO BE,7,5,6,TO,0.07549826055765152,0.07549826055765152,0.07549826498220052,0.32651466131210327,0.06654873490333557,1.2559902159743226,0.32651468044738013,0.8366871124441315,0.41058692867507696,1.0,0.341796875,0.658203125,0.294921875,0.705078125,6,1.0,0.0,1.0,0.17407765595569785,0.8259223440443022,0.2909090909090909,0.7090909090909091,0.2972972972972973,0.7027027027027026,1.635125,1.685125,0.05,1.1549971982857252
127,127,audio__original,HAM TO BE OR NOT TO BE,7,2,7,BE,0.0,0.0,0.0,0.32651466131210327,0.06654873490333557,1.2559902159743226,0.32651468044738013,0.8366871124441315,0.41058692867507696,1.0,0.390625,0.609375,0.61328125,0.38671875,7,1.0,0.0,1.0,0.3344968040028364,0.6655031959971636,0.2692307692307692,0.7307692307692308,0.21686746987951808,0.7831325301204819,0.9285625,1.1708125,0.24225,1.1549971982857252
134,134,audio__original,HE COULD WAIT NO LONGER,5,0,1,HE,0.416015625,0.416015625,0.4160156152853107,0.416015625,0.015624970197677612,1.0390243103110572,0.4160156152853107,0.725175162109946,0.4625000045634806,1.0,0.134765625,0.865234375,0.435546875,0.564453125,1,1.0,0.4545454545454546,0.5454545454545454,0.18181818181818182,0.8181818181818181,0.4778761061946903,0.5221238938053097,0.38333333333333336,0.6166666666666667,0.5214375,0.6615625,0.140125,1.2509233949998815
134,134,audio__original,HE COULD WAIT NO LONGER,5,1,2,COULD,0.4003906548023224,0.4003906548023224,0.4003906454525034,0.416015625,0.015624970197677612,1.0390243103110572,0.4160156152853107,0.725175162109946,0.4625000045634806,1.0,0.185546875,0.814453125,0.2177734375,0.7822265625,2,1.0,0.4545454545454546,0.5454545454545454,0.24174688920761417,0.7582531107923858,0.4778761061946903,0.5221238938053097,0.3185840707964602,0.6814159292035398,0.701625,0.842,0.140375,1.2509233949998815
134,134,audio__original,HE COULD WAIT NO LONGER,5,3,3,NO,0.107421875,0.107421875,0.10742187249151217,0.416015625,0.015624970197677612,1.0390243103110572,0.4160156152853107,0.725175162109946,0.4625000045634806,1.0,0.4375,0.5625,0.265625,0.734375,3,1.0,0.4181210050035455,0.5818789949964545,0.24174688920761417,0.7582531107923858,0.43333333333333335,0.5666666666666667,0.3185840707964602,0.6814159292035398,1.1426875,1.2329375,0.09025,1.2509233949998815
134,134,audio__original,HE COULD WAIT NO LONGER,5,4,4,LONGER,0.0761718675494194,0.0761718675494194,0.07617186577067366,0.416015625,0.015624970197677612,1.0390243103110572,0.4160156152853107,0.725175162109946,0.4625000045634806,1.0,0.28125,0.71875,0.27734375,0.72265625,4,1.0,0.5720775535473556,0.42792244645264443,0.0,1.0,0.5042016806722689,0.4957983193277311,0.12121212121212122,0.8787878787878788,1.303125,1.7439375,0.4408125,1.2509233949998815
134,134,audio__original,HE COULD WAIT NO LONGER,5,2,5,WAIT,0.0,0.0,0.0,0.416015625,0.015624970197677612,1.0390243103110572,0.4160156152853107,0.725175162109946,0.4625000045634806,1.0,0.19921875,0.80078125,0.2021484375,0.7978515625,5,1.0,0.4545454545454546,0.5454545454545454,0.0836242010007091,0.9163757989992909,0.3779527559055118,0.6220472440944882,0.18518518518518517,0.8148148148148149,0.8820625,1.0705625,0.1885,1.2509233949998815
139,139,audio__original,HE LOOKED ROUND THE ROOM,5,0,1,HE,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.6640625,0.3359375,0.357421875,0.642578125,1,1.0,0.5400617248673218,0.45993827513267815,0.1482498633322203,0.8517501366677798,0.592,0.40800000000000003,0.34234234234234234,0.6576576576576576,0.463,0.58325,0.12025,1.314345547999983
139,139,audio__original,HE LOOKED ROUND THE ROOM,5,1,2,LOOKED,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.5546875,0.4453125,0.138671875,0.861328125,2,1.0,0.6172133998483678,0.38278660015163224,0.1781741612749496,0.8218258387250504,0.6371681415929203,0.36283185840707965,0.21359223300970873,0.7864077669902912,0.6335,0.8245625,0.1910625,1.314345547999983
139,139,audio__original,HE LOOKED ROUND THE ROOM,5,2,3,ROUND,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.1796875,0.8203125,0.333984375,0.666015625,3,1.0,0.0,1.0,0.08058229640253803,0.919417703597462,0.29213483146067415,0.7078651685393258,0.30357142857142855,0.6964285714285714,0.8648125,1.0960625,0.23125,1.314345547999983
139,139,audio__original,HE LOOKED ROUND THE ROOM,5,3,4,THE,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.58203125,0.41796875,0.53515625,0.46484375,4,1.0,0.7252406676228422,0.27475933237715777,0.1010152544552211,0.8989847455447789,0.7096774193548387,0.29032258064516125,0.21052631578947367,0.7894736842105263,1.146375,1.21675,0.070375,1.314345547999983
139,139,audio__original,HE LOOKED ROUND THE ROOM,5,4,5,ROOM,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.2431640625,0.7568359375,0.29296875,0.70703125,5,1.0,0.3223291856101521,0.6776708143898479,0.07412493166611014,0.9258750683338899,0.41904761904761906,0.5809523809523809,0.1834862385321101,0.8165137614678899,1.2670625,1.64875,0.3816875,1.314345547999983
143,143,audio__original,HE SAID THEY ARE NICE,5,0,1,HE,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.03369140625,0.96630859375,0.333984375,0.666015625,1,1.0,0.12403473458920847,0.8759652654107916,1.0000000000000002,-2.220446049250313e-16,0.23076923076923078,0.7692307692307692,1.0,0.0,0.1013125,0.221625,0.1203125,1.1024532224000723
143,143,audio__original,HE SAID THEY ARE NICE,5,1,2,SAID,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.484375,0.515625,0.1884765625,0.8115234375,2,1.0,0.2390457218668788,0.7609542781331212,0.0,1.0,0.375,0.625,0.23880597014925373,0.7611940298507462,0.362625,0.564125,0.2015,1.1024532224000723
143,143,audio__original,HE SAID THEY ARE NICE,5,2,3,THEY,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.09228515625,0.90771484375,0.34765625,0.65234375,3,1.0,0.14142135623730956,0.8585786437626904,0.13483997249264842,0.8651600275073515,0.2077922077922078,0.7922077922077921,0.5128205128205128,0.4871794871794872,0.664875,1.3298125,0.6649375,1.1024532224000723
143,143,audio__original,HE SAID THEY ARE NICE,5,3,4,ARE,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.7734375,0.2265625,0.1328125,0.8671875,4,1.0,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0,0.0,0.06060606060606061,0.9393939393939394,1.414125,1.6521875,0.2380625,1.1024532224000723
143,143,audio__original,HE SAID THEY ARE NICE,5,4,5,NICE,0.20000000298023224,0.20000000298023224,0.1999999998,0.20000000298023224,0.0,0.9999999950000001,0.1999999998,0.999999999621335,0.0,1.0,0.458984375,0.541015625,0.1953125,0.8046875,5,1.0,1.0000000000000002,-2.220446049250313e-16,0.1240347345892085,0.8759652654107914,1.0,0.0,0.3466666666666667,0.6533333333333333,1.7529375,2.1755,0.4225625,1.1024532224000723
144,144,audio__original,HE SAID WHY YOU,4,1,1,SAID,0.34285715222358704,0.34285715222358704,0.3428571416627908,0.34285715222358704,0.0,0.9999999970833333,0.3428571416627908,0.7918865396185757,0.2642857130084719,1.0,0.400390625,0.599609375,0.431640625,0.568359375,1,1.0,0.0,1.0,0.0,1.0,0.125,0.875,0.125,0.875,0.4831875,0.845625,0.3624375,1.2525490299999547
144,144,audio__original,HE SAID WHY YOU,4,3,2,YOU,0.34285715222358704,0.34285715222358704,0.3428571416627908,0.34285715222358704,0.0,0.9999999970833333,0.3428571416627908,0.7918865396185757,0.2642857130084719,1.0,0.75390625,0.24609375,0.064453125,0.935546875,2,1.0,0.46153846153846173,0.5384615384615383,0.0,1.0,0.5,0.5,0.19444444444444445,0.8055555555555556,2.05375,2.10375,0.05,1.2525490299999547
144,144,audio__original,HE SAID WHY YOU,4,2,3,WHY,0.3142857253551483,0.3142857253551483,0.3142857156744184,0.34285715222358704,0.0,0.9999999970833333,0.3428571416627908,0.7918865396185757,0.2642857130084719,1.0,0.90234375,0.09765625,-0.015869140625,1.015869140625,3,1.0,0.3706246583305508,0.6293753416694492,0.25087260300212727,0.7491273969978727,0.18,0.8200000000000001,0.28865979381443296,0.711340206185567,1.1945,1.9731875,0.7786875,1.2525490299999547
144,144,audio__original,HE SAID WHY YOU,4,0,4,HE,0.0,0.0,0.0,0.34285715222358704,0.0,0.9999999970833333,0.3428571416627908,0.7918865396185757,0.2642857130084719,1.0,0.3125,0.6875,0.6015625,0.3984375,4,1.0,0.0,1.0,0.1538461538461539,0.846153846153846,0.2619047619047619,0.7380952380952381,0.1276595744680851,0.8723404255319149,0.201875,0.4423125,0.2404375,1.2525490299999547
147,147,audio__original,HE TECK DAT TIME TOO,5,0,1,HE,0.42885613441467285,0.42885613441467285,0.42885610522877393,0.42885613441467285,0.04229438304901123,1.1094117092293279,0.42885610522877393,0.7271220605612985,0.4617575514628145,1.0,0.4765625,0.5234375,0.578125,0.421875,1,1.0,0.07715167498104597,0.9228483250189541,0.1482498633322203,0.8517501366677798,0.33663366336633666,0.6633663366336633,0.3711340206185567,0.6288659793814433,0.322,0.522625,0.200625,1.222324705000028
147,147,audio__original,HE TECK DAT TIME TOO,5,1,2,TECK,0.3865617513656616,0.3865617513656616,0.38656172505811626,0.42885613441467285,0.04229438304901123,1.1094117092293279,0.42885610522877393,0.7271220605612985,0.4617575514628145,1.0,0.27734375,0.72265625,0.33984375,0.66015625,2,1.0,0.0,1.0,0.0,1.0,0.30952380952380953,0.6904761904761905,0.2891566265060241,0.7108433734939759,0.54275,0.759625,0.216875,1.222324705000028
147,147,audio__original,HE TECK DAT TIME TOO,5,3,3,TIME,0.09470211714506149,0.09470211714506149,0.094702110700088,0.42885613441467285,0.04229438304901123,1.1094117092293279,0.42885610522877393,0.7271220605612985,0.4617575514628145,1.0,0.169921875,0.830078125,0.337890625,0.662109375,3,1.0,0.4834937784152281,0.5165062215847719,0.18898223650461363,0.8110177634953863,0.6481481481481481,0.35185185185185186,0.2564102564102564,0.7435897435897436,0.985,1.4273125,0.4423125,1.222324705000028
147,147,audio__original,HE TECK DAT TIME TOO,5,4,4,TOO,0.0898800641298294,0.0898800641298294,0.08988005801302179,0.42885613441467285,0.04229438304901123,1.1094117092293279,0.42885610522877393,0.7271220605612985,0.4617575514628145,1.0,0.306640625,0.693359375,0.2060546875,0.7939453125,4,1.0,0.24174688920761409,0.7582531107923859,0.0,1.0,0.6170212765957447,0.3829787234042553,0.1568627450980392,0.8431372549019608,1.4675,1.7485,0.281,1.222324705000028
147,147,audio__original,HE TECK DAT TIME TOO,5,2,5,DAT,0.0,0.0,0.0,0.42885613441467285,0.04229438304901123,1.1094117092293279,0.42885610522877393,0.7271220605612985,0.4617575514628145,1.0,0.59765625,0.40234375,0.380859375,0.619140625,5,1.0,1.0,0.0,0.07412493166611014,0.9258750683338899,1.0,0.0,0.21739130434782608,0.782608695652174,0.784,0.9448125,0.1608125,1.222324705000028
148,148,audio__original,HE TOLD ME IN CONFIDENCE,5,0,1,HE,0.4000000059604645,0.4000000059604645,0.3999999996,0.4000000059604645,0.20000000298023224,1.9999999900000003,0.3999999996,0.8277293765642484,0.32000000000000006,1.0,0.328125,0.671875,0.142578125,0.857421875,1,1.0,0.1611645928050761,0.8388354071949239,0.1611645928050761,0.8388354071949239,0.40384615384615385,0.5961538461538461,0.39622641509433965,0.6037735849056604,0.2428125,0.443875,0.2010625,1.3771245198000543
148,148,audio__original,HE TOLD ME IN CONFIDENCE,5,2,2,ME,0.20000000298023224,0.20000000298023224,0.1999999998,0.4000000059604645,0.20000000298023224,1.9999999900000003,0.3999999996,0.8277293765642484,0.32000000000000006,1.0,0.0966796875,0.9033203125,0.462890625,0.537109375,2,1.0,0.1611645928050761,0.8388354071949239,0.1611645928050761,0.8388354071949239,0.40384615384615385,0.5961538461538461,0.39622641509433965,0.6037735849056604,0.82725,0.958375,0.131125,1.3771245198000543
148,148,audio__original,HE TOLD ME IN CONFIDENCE,5,3,3,IN,0.20000000298023224,0.20000000298023224,0.1999999998,0.4000000059604645,0.20000000298023224,1.9999999900000003,0.3999999996,0.8277293765642484,0.32000000000000006,1.0,0.138671875,0.861328125,0.392578125,0.607421875,3,1.0,0.5017452060042545,0.49825479399574546,0.1611645928050761,0.8388354071949239,0.509090909090909,0.49090909090909096,0.39622641509433965,0.6037735849056604,1.069375,1.1500625,0.0806875,1.3771245198000543
148,148,audio__original,HE TOLD ME IN CONFIDENCE,5,4,4,CONFIDENCE,0.20000000298023224,0.20000000298023224,0.1999999998,0.4000000059604645,0.20000000298023224,1.9999999900000003,0.3999999996,0.8277293765642484,0.32000000000000006,1.0,0.0732421875,0.9267578125,0.1787109375,0.8212890625,4,1.0,0.1611645928050761,0.8388354071949239,0.09090909090909091,0.9090909090909091,0.40384615384615385,0.5961538461538461,0.21782178217821782,0.7821782178217822,1.1904375,1.976625,0.7861875,1.3771245198000543
148,148,audio__original,HE TOLD ME IN CONFIDENCE,5,1,5,TOLD,0.0,0.0,0.0,0.4000000059604645,0.20000000298023224,1.9999999900000003,0.3999999996,0.8277293765642484,0.32000000000000006,1.0,0.19921875,0.80078125,0.2412109375,0.7587890625,5,1.0,0.1672484020014182,0.8327515979985818,0.0836242010007091,0.9163757989992909,0.43010752688172044,0.5698924731182795,0.20408163265306123,0.7959183673469388,0.4841875,0.7768125,0.292625,1.3771245198000543
156,156,audio__original,HERE IS A NARROW CORNER AS,6,0,1,HERE,0.2322423905134201,0.2322423905134201,0.23224237643845336,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.455078125,0.552734375,0.400390625,0.607421875,1,1.0,0.6210590034081189,0.3789409965918811,0.4780914437337575,0.5219085562662424,0.5656565656565656,0.43434343434343436,0.4788732394366197,0.5211267605633803,0.2831875,0.6255625,0.342375,1.281354791666672
156,156,audio__original,HERE IS A NARROW CORNER AS,6,1,2,IS,0.23070095479488373,0.23070095479488373,0.23070094081333514,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.369140625,0.638671875,0.380859375,0.626953125,2,1.0,1.0,0.0,0.6761234037828134,0.32387659621718656,1.0,0.0,0.4888888888888889,0.5111111111111111,0.70625,0.787,0.08075,1.281354791666672
156,156,audio__original,HERE IS A NARROW CORNER AS,6,3,3,NARROW,0.19632835686206818,0.19632835686206818,0.19632834496365856,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.16015625,0.84765625,0.298828125,0.708984375,3,1.0,0.0,1.0,0.0,1.0,0.2962962962962963,0.7037037037037037,0.1956521739130435,0.8043478260869565,0.9484375,1.2915,0.3430625,1.281354791666672
156,156,audio__original,HERE IS A NARROW CORNER AS,6,4,4,CORNER,0.1809510439634323,0.1809510439634323,0.18095103299695922,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.0986328125,0.9091796875,0.21484375,0.79296875,4,1.0,0.08058229640253803,0.919417703597462,0.08058229640253803,0.919417703597462,0.25806451612903225,0.7419354838709677,0.2,0.8,1.331875,1.7455625,0.4136875,1.281354791666672
156,156,audio__original,HERE IS A NARROW CORNER AS,6,5,5,AS,0.15977731347084045,0.15977731347084045,0.1597773037875937,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.25,0.7578125,0.2373046875,0.7705078125,5,1.0,0.4285714285714287,0.5714285714285713,0.15430334996209194,0.8456966500379081,0.4807692307692308,0.5192307692307692,0.20754716981132076,0.7924528301886793,1.8464375,2.1181875,0.27175,1.281354791666672
156,156,audio__original,HERE IS A NARROW CORNER AS,6,2,6,A,0.0,0.0,0.0,0.2322423905134201,0.001541435718536377,1.006681527231759,0.23224237643845336,0.8926454218582024,0.23156001777092494,1.0078125,0.45703125,0.55078125,0.53125,0.4765625,6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.30927835051546393,0.6907216494845361,0.8475625,0.8975625,0.05,1.281354791666672
157,157,audio__original,HERE SOME OF YOU GIRLS,5,0,1,HERE,0.6464213728904724,0.6464213728904724,0.6464213939170171,0.6464213728904724,0.37260550260543823,2.3607885469048173,0.6464213939170171,0.554694324583832,0.6131639030518947,0.99609375,0.1845703125,0.8115234375,-0.1494140625,1.1455078125,1,1.0,0.22237479499833043,0.7776252050016695,0.2773500981126146,0.7226499018873854,0.5242718446601942,0.47572815533980584,0.2978723404255319,0.7021276595744681,0.5646875,0.8864375,0.32175,1.2530806290000327
157,157,audio__original,HERE SOME OF YOU GIRLS,5,3,2,YOU,0.2738158702850342,0.2738158702850342,0.27381587919161104,0.6464213728904724,0.37260550260543823,2.3607885469048173,0.6464213939170171,0.554694324583832,0.6131639030518947,0.99609375,0.74609375,0.25,0.208984375,0.787109375,2,1.0,0.6671243849949913,0.33287561500500873,0.0,1.0,0.6851851851851852,0.31481481481481477,0.3,0.7,1.289375,1.390125,0.10075,1.2530806290000327
157,157,audio__original,HERE SOME OF YOU GIRLS,5,1,3,SOME,0.046013813465833664,0.046013813465833664,0.04601381496255322,0.6464213728904724,0.37260550260543823,2.3607885469048173,0.6464213939170171,0.554694324583832,0.6131639030518947,0.99609375,0.56640625,0.4296875,0.181640625,0.814453125,3,1.0,0.5017452060042545,0.49825479399574546,0.0,1.0,0.6981132075471698,0.30188679245283023,0.03571428571428571,0.9642857142857143,0.9871875,1.148375,0.1611875,1.2530806290000327
157,157,audio__original,HERE SOME OF YOU GIRLS,5,4,4,GIRLS,0.03374890983104706,0.03374890983104706,0.033748910928818564,0.6464213728904724,0.37260550260543823,2.3607885469048173,0.6464213939170171,0.554694324583832,0.6131639030518947,0.99609375,0.52734375,0.46875,0.3671875,0.62890625,4,1.0,0.3508232077228118,0.6491767922771883,0.16012815380508716,0.8398718461949128,0.6095238095238096,0.3904761904761904,0.32075471698113206,0.679245283018868,1.4304375,1.8730625,0.442625,1.2530806290000327
157,157,audio__original,HERE SOME OF YOU GIRLS,5,2,5,OF,0.0,0.0,0.0,0.6464213728904724,0.37260550260543823,2.3607885469048173,0.6464213939170171,0.554694324583832,0.6131639030518947,0.99609375,0.671875,0.32421875,0.4921875,0.50390625,5,1.0,0.592999453328881,0.40700054667111896,0.07692307692307694,0.923076923076923,0.7422680412371134,0.25773195876288657,0.20618556701030927,0.7938144329896908,1.188625,1.238625,0.05,1.2530806290000327
163,163,audio__original,I AM VERY GLAD,4,0,1,I,0.5999999642372131,0.5999999642372131,0.5999999859889544,0.5999999642372131,0.31999996304512024,2.1428569983566836,0.5999999859889544,0.6617334855989522,0.4899999924004075,1.0078125,1.0078125,0.0,0.1640625,0.84375,1,1.0,1.0000000000000002,-2.220446049250313e-16,0.21320071635561044,0.7867992836443896,1.0,0.0,0.22641509433962265,0.7735849056603774,0.38175,0.452125,0.070375,0.9541637632498805
163,163,audio__original,I AM VERY GLAD,4,3,2,GLAD,0.2800000011920929,0.2800000011920929,0.28000001134290614,0.5999999642372131,0.31999996304512024,2.1428569983566836,0.5999999859889544,0.6617334855989522,0.4899999924004075,1.0078125,0.275390625,0.732421875,0.1416015625,0.8662109375,2,1.0,0.21320071635561044,0.7867992836443896,0.1961161351381841,0.8038838648618158,0.2,0.8,0.2033898305084746,0.7966101694915254,1.414625,2.0695,0.654875,0.9541637632498805
163,163,audio__original,I AM VERY GLAD,4,2,3,VERY,0.11999999731779099,0.11999999731779099,0.12000000166813941,0.5999999642372131,0.31999996304512024,2.1428569983566836,0.5999999859889544,0.6617334855989522,0.4899999924004075,1.0078125,0.16015625,0.84765625,0.1884765625,0.8193359375,3,1.0,0.21320071635561044,0.7867992836443896,0.0,1.0,0.20689655172413793,0.7931034482758621,0.2631578947368421,0.736842105263158,0.9159375,1.3664375,0.4505,0.9541637632498805
163,163,audio__original,I AM VERY GLAD,4,1,4,AM,0.0,0.0,0.0,0.5999999642372131,0.31999996304512024,2.1428569983566836,0.5999999859889544,0.6617334855989522,0.4899999924004075,1.0078125,1.0078125,0.0,0.181640625,0.826171875,4,1.0,1.0000000000000002,-2.220446049250313e-16,0.1961161351381841,0.8038838648618158,1.0,0.0,0.21052631578947367,0.7894736842105263,0.562625,0.713375,0.15075,0.9541637632498805
168,168,audio__original,I DO THINK THIS IS,5,0,1,I,0.7319153547286987,0.7319153547286987,0.7319153730829641,0.7319153547286987,0.5506332069635391,4.03743755088016,0.7319153730829641,0.5034513677120732,0.641263379487558,1.0,0.3828125,0.6171875,0.1884765625,0.8115234375,1,1.0,0.8058229640253802,0.19417703597461977,0.13483997249264842,0.8651600275073515,0.7878787878787878,0.21212121212121215,0.15873015873015872,0.8412698412698413,0.5633125,0.7438125,0.1805,1.3286159002000204
168,168,audio__original,I DO THINK THIS IS,5,3,2,THIS,0.1812821477651596,0.1812821477651596,0.18128215231117797,0.7319153547286987,0.5506332069635391,4.03743755088016,0.7319153730829641,0.5034513677120732,0.641263379487558,1.0,0.416015625,0.583984375,0.203125,0.796875,2,1.0,1.0000000000000002,-2.220446049250313e-16,0.4150286783196449,0.5849713216803551,1.0,0.0,0.2857142857142857,0.7142857142857143,1.186125,1.326875,0.14075,1.3286159002000204
168,168,audio__original,I DO THINK THIS IS,5,4,3,IS,0.04484802111983299,0.04484802111983299,0.044848022244488285,0.7319153547286987,0.5506332069635391,4.03743755088016,0.7319153730829641,0.5034513677120732,0.641263379487558,1.0,0.298828125,0.701171875,0.255859375,0.744140625,3,1.0,0.4150286783196449,0.5849713216803551,0.5454545454545455,0.4545454545454545,0.2857142857142857,0.7142857142857143,0.5625,0.4375,1.3670625,1.5275,0.1604375,1.3286159002000204
168,168,audio__original,I DO THINK THIS IS,5,1,4,DO,0.04195445030927658,0.04195445030927658,0.0419544513613697,0.7319153547286987,0.5506332069635391,4.03743755088016,0.7319153730829641,0.5034513677120732,0.641263379487558,1.0,0.41796875,0.58203125,0.58203125,0.41796875,4,1.0,0.8058229640253802,0.19417703597461977,0.5454545454545455,0.4545454545454545,0.7878787878787878,0.21212121212121215,0.5625,0.4375,0.8081875,0.944875,0.1366875,1.3286159002000204
168,168,audio__original,I DO THINK THIS IS,5,2,5,THINK,0.0,0.0,0.0,0.7319153547286987,0.5506332069635391,4.03743755088016,0.7319153730829641,0.5034513677120732,0.641263379487558,1.0,0.2265625,0.7734375,0.322265625,0.677734375,5,1.0,0.8058229640253802,0.19417703597461977,0.25087260300212727,0.7491273969978727,0.7878787878787878,0.21212121212121215,0.3010752688172043,0.6989247311827957,0.997125,1.1459375,0.1488125,1.3286159002000204
170,170,audio__original,I GIVE MY CONSENT,4,0,1,I,0.6000000238418579,0.6000000238418579,0.5999999964197679,0.6000000238418579,0.36000001430511475,2.499999989583334,0.5999999964197679,0.6796654193501034,0.46999999642372137,1.0,0.8671875,0.1328125,0.70703125,0.29296875,1,1.0,1.0000000000000002,-2.220446049250313e-16,1.0000000000000002,-2.220446049250313e-16,1.0,0.0,1.0,0.0,0.6244375,0.6744375,0.05,1.2586794007499975
170,170,audio__original,I GIVE MY CONSENT,4,1,2,GIVE,0.24000000953674316,0.24000000953674316,0.23999999856790716,0.6000000238418579,0.36000001430511475,2.499999989583334,0.5999999964197679,0.6796654193501034,0.46999999642372137,1.0,0.1416015625,0.8583984375,0.353515625,0.646484375,2,1.0,0.6123724356957947,0.3876275643042053,0.0,1.0,0.5684210526315789,0.43157894736842106,0.1935483870967742,0.8064516129032258,0.7339375,0.9880625,0.254125,1.2586794007499975
170,170,audio__original,I GIVE MY CONSENT,4,2,3,MY,0.1600000113248825,0.1600000113248825,0.16000000401232495,0.6000000238418579,0.36000001430511475,2.499999989583334,0.5999999964197679,0.6796654193501034,0.46999999642372137,1.0,0.7890625,0.2109375,0.66796875,0.33203125,3,1.0,1.0000000000000002,-2.220446049250313e-16,1.0000000000000002,-2.220446049250313e-16,1.0,0.0,1.0,0.0,1.088875,1.4115625,0.3226875,1.2586794007499975
170,170,audio__original,I GIVE MY CONSENT,4,3,4,CONSENT,0.0,0.0,0.0,0.6000000238418579,0.36000001430511475,2.499999989583334,0.5999999964197679,0.6796654193501034,0.46999999642372137,1.0,0.796875,0.203125,0.30078125,0.69921875,4,1.0,0.5604485383178052,0.43955146168219483,0.2401922307076308,0.7598077692923693,0.5684210526315789,0.43157894736842106,0.2857142857142857,0.7142857142857143,1.4720625,2.237625,0.7655625,1.2586794007499975
