row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
67,T2T,0.0,1.0000000086147338,1.0000000086147338,0.0
68,IAF_SM2T,0.4191438127309084,0.580856179818511,0.9999999925494194,0.4191438158537732
68,ITF_SM2T,0.4228904629126191,0.5771095305681229,0.999999993480742,0.4228904656695512
68,SM2T,0.999999986961484,0.0,0.999999986961484,1.0
68,T2T,0.0,0.9999999697320163,0.9999999697320163,0.0
69,IAF_SM2T,0.11401313543319702,0.8859868384897709,0.9999999739229679,0.1140131384063213
69,ITF_SM2T,0.17542416998185217,0.8245757725089788,0.999999942490831,0.175424180070351
69,SM2T,0.9999999776482582,0.0,0.9999999776482582,1.0
69,T2T,0.0,0.9999999953433871,0.9999999953433871,0.0
70,IAF_SM2T,0.39126346353441477,0.608736515743658,0.9999999792780727,0.391263471642148
70,ITF_SM2T,0.1890371609479189,0.81096276268363,0.9999999236315489,0.18903717538439518
70,SM2T,0.9999999587889761,0.0,0.9999999587889761,1.0
70,T2T,0.0,0.9999999899882823,0.9999999899882823,0.0
71,IAF_SM2T,0.6061062728986144,0.3938937485218048,1.0000000214204192,0.6061062599155642
71,ITF_SM2T,0.22002562880516052,0.7799743488430977,0.9999999776482582,0.22002563372311668
71,SM2T,1.0000000316649675,0.0,1.0000000316649675,1.0
71,T2T,0.0,1.000000017695129,1.000000017695129,0.0
72,IAF_SM2T,0.14438156876713037,0.8556183818727732,0.9999999506399035,0.1443815758938189
72,ITF_SM2T,0.4504323157016188,0.5495676826685667,0.9999999983701855,0.4504323164357399
72,SM2T,1.0000000391155481,0.0,1.0000000391155481,1.0
72,T2T,0.0,1.000000029336661,1.000000029336661,0.0
73,IAF_SM2T,0.42720865458250046,0.5727913808077574,1.0000000353902578,0.42720863946347654
73,ITF_SM2T,0.28773655369877815,0.7122634318657219,0.9999999855645001,0.2877365578523992
73,SM2T,1.0000000093132257,0.0,1.0000000093132257,1.0
73,T2T,0.0,0.9999999469146132,0.9999999469146132,0.0
74,IAF_SM2T,0.5798539984971285,0.4201460098847747,1.0000000083819032,0.5798539936368484
74,ITF_SM2T,0.17322692042216659,0.8267731061205268,1.0000000265426934,0.17322691582425767
74,SM2T,1.0000000121071935,0.0,1.0000000121071935,1.0
74,T2T,0.0,0.9999999649007805,0.9999999649007805,0.0
75,IAF_SM2T,0.3980131815187633,0.6019868329167366,1.0000000144355,0.39801317577324413
75,ITF_SM2T,0.3045706944540143,0.6954292637528852,0.9999999582068995,0.30457070718296847
75,SM2T,0.9999999813735485,0.0,0.9999999813735485,1.0
75,T2T,0.0,0.9999999781139195,0.9999999781139195,0.0
76,IAF_SM2T,0.6674152947962284,0.3325846828520298,0.9999999776482582,0.6674153097141231
76,ITF_SM2T,0.1595271583646536,0.8404728937894106,1.0000000521540642,0.15952715004466436
76,SM2T,0.9999999795109034,0.0,0.9999999795109034,1.0
76,T2T,0.0,1.0000000051222742,1.0000000051222742,0.0
77,IAF_SM2T,0.6029905541799963,0.3970095030963421,1.0000000572763383,0.6029905196429073
77,ITF_SM2T,0.29926809668540955,0.7007318995893002,0.9999999962747097,0.2992680978002701
77,SM2T,1.0000000409781933,0.0,1.0000000409781933,1.0
77,T2T,0.0,0.9999999441788532,0.9999999441788532,0.0
78,IAF_SM2T,0.5578010166063905,0.44219894148409367,0.9999999580904841,0.557801039983562
78,ITF_SM2T,0.16329835774376988,0.8367016669362783,1.0000000246800482,0.16329835371355864
78,SM2T,1.000000058207661,0.0,1.000000058207661,1.0
78,T2T,0.0,0.9999999545980245,0.9999999545980245,0.0
79,IAF_SM2T,0.6036195605993271,0.39638046361505985,1.000000024214387,0.6036195459830498
79,ITF_SM2T,0.4174185786396265,0.5825813915580511,0.9999999701976776,0.41741859107966994
79,SM2T,0.999999969266355,0.0,0.999999969266355,1.0
79,T2T,0.0,1.0000000726431608,1.0000000726431608,0.0
80,IAF_SM2T,0.35221337899565697,0.6477866712957621,1.000000050291419,0.3522133612823472
80,ITF_SM2T,0.1947932429611683,0.8052067942917347,1.000000037252903,0.19479323570455478
80,SM2T,1.0000000977306627,0.0,1.0000000977306627,1.0
80,T2T,0.0,0.9999999534338713,0.9999999534338713,0.0
81,IAF_SM2T,0.49205118604004383,0.5079488242045045,1.0000000102445483,0.49205118099920175
81,ITF_SM2T,0.25803183554671705,0.7419682005420327,1.0000000360887498,0.258031826234671
81,SM2T,0.999999962747097,0.0,0.999999962747097,1.0
81,T2T,0.0,1.0000000270083547,1.0000000270083547,0.0
82,IAF_SM2T,0.3827199339866638,0.6172799877822399,0.9999999217689037,0.38271996392726615
82,ITF_SM2T,0.38892062846571207,0.6110793873667717,1.0000000158324838,0.3889206223081326
82,SM2T,0.9999999925494194,0.0,0.9999999925494194,1.0
82,T2T,0.0,1.000000020256266,1.000000020256266,0.0
83,IAF_SM2T,0.5225395634770393,0.47746046632528305,1.0000000298023224,0.5225395479041473
83,ITF_SM2T,0.07491923123598099,0.9250807426869869,0.9999999739229679,0.07491923318965224
83,SM2T,0.9999999925494194,0.0,0.9999999925494194,1.0
83,T2T,0.0,0.9999999767169356,0.9999999767169356,0.0
84,IAF_SM2T,0.3166465237736702,0.6833534985780716,1.0000000223517418,0.316646516696069
84,ITF_SM2T,0.10495289415121078,0.8950470089912415,0.9999999031424522,0.10495290431669173
84,SM2T,1.0,0.0,1.0,1.0
