sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
1,4,15,4,1.0,1.0
1,4,0,0,0.778885006904602,0.0
1,4,1,1,0.7806875705718994,0.0
1,4,2,1,0.943422257900238,0.5
1,4,4,1,0.7846935391426086,0.0
1,4,8,1,0.8406878709793091,0.5
1,4,3,2,0.947909414768219,0.7071067811865476
1,4,5,2,0.8443137407302856,0.5
1,4,9,2,0.8441342115402222,0.2886751345948129
1,4,6,2,0.9614756107330322,0.8660254037844388
1,4,10,2,0.9419697523117065,0.5773502691896258
1,4,12,2,0.8770792484283447,0.7071067811865476
1,4,7,3,1.0,1.0
1,4,11,3,0.9644078612327576,0.8660254037844388
1,4,13,3,0.8770792484283447,0.7071067811865476
1,4,14,3,0.9614756107330322,0.8660254037844388
6,4,15,4,1.0,1.0
6,4,0,0,0.7669602036476135,0.0
6,4,1,1,0.8008226156234741,0.0
6,4,2,1,0.7669602036476135,0.0
6,4,4,1,0.8264051675796509,0.5
6,4,8,1,0.924199640750885,0.5
6,4,3,2,0.7660802006721497,0.0
6,4,5,2,0.8593285083770752,0.5
6,4,9,2,0.9371330738067627,0.3535533905932738
6,4,6,2,0.8246719837188721,0.7071067811865476
6,4,10,2,0.924199640750885,0.5
6,4,12,2,0.9669859409332275,0.7071067811865476
6,4,7,3,0.8998638987541199,0.8660254037844388
6,4,11,3,0.9447560906410217,0.5773502691896258
6,4,13,3,0.9669859409332275,0.7071067811865476
6,4,14,3,0.9690667986869812,0.8660254037844388
11,4,15,4,0.9999998807907104,1.0
11,4,0,0,0.7498310804367065,0.0
11,4,1,1,0.9035845994949341,0.5
11,4,2,1,0.8438903093338013,0.5
11,4,4,1,0.7815170288085938,0.5
11,4,8,1,0.855015754699707,0.5
11,4,3,2,0.9540420770645142,0.7071067811865476
11,4,5,2,0.9110618829727173,0.7071067811865476
11,4,9,2,0.9441421627998352,0.7071067811865476
11,4,6,2,0.8607262372970581,0.7071067811865476
11,4,10,2,0.8974710702896118,0.7071067811865476
11,4,12,2,0.8511132001876831,0.7071067811865476
11,4,7,3,0.9585102200508118,0.8660254037844388
11,4,11,3,0.9709333181381226,0.8660254037844388
11,4,13,3,0.9418248534202576,0.8660254037844388
11,4,14,3,0.9001684188842773,0.8660254037844388
26,4,15,4,1.0,1.0
26,4,0,0,0.7446105480194092,0.0
26,4,1,1,0.807577908039093,0.5
26,4,2,1,0.813147246837616,0.3535533905932738
26,4,4,1,0.7626566290855408,0.0
26,4,8,1,0.8387739658355713,0.5
26,4,3,2,0.8615314364433289,0.7071067811865476
26,4,5,2,0.7803599834442139,0.3535533905932738
26,4,9,2,0.8656296730041504,0.7071067811865476
26,4,6,2,0.9419029951095581,0.7071067811865476
26,4,10,2,0.872328519821167,0.5773502691896258
26,4,12,2,0.8266738653182983,0.3535533905932738
26,4,7,3,0.9620323777198792,0.8660254037844388
26,4,11,3,0.8988780975341797,0.8660254037844388
26,4,13,3,0.9689992070198059,0.8660254037844388
26,4,14,3,0.9875304102897644,0.8660254037844388
32,4,15,4,1.0,1.0
32,4,0,0,0.8041607141494751,0.0
32,4,1,1,0.8253941535949707,0.3535533905932738
32,4,2,1,0.883255124092102,0.5
32,4,4,1,0.8505505919456482,0.3535533905932738
32,4,8,1,0.899665355682373,0.5773502691896258
32,4,3,2,0.9195610284805298,0.7071067811865476
32,4,5,2,0.9167330861091614,0.75
32,4,9,2,0.8158518075942993,0.5773502691896258
32,4,6,2,0.9171361923217773,0.5773502691896258
32,4,10,2,0.9921236634254456,0.8660254037844388
32,4,12,2,0.8807859420776367,0.5773502691896258
32,4,7,3,0.9198997020721436,0.75
32,4,11,3,1.0,1.0
32,4,13,3,0.9015865921974182,0.75
32,4,14,3,0.9921236634254456,0.8660254037844388
33,4,15,4,0.9999999403953552,1.0
33,4,0,0,0.771945059299469,0.0
33,4,1,1,0.8081165552139282,0.5
33,4,2,1,0.8059434294700623,0.5
33,4,4,1,0.8081165552139282,0.5
33,4,8,1,0.8872384428977966,0.7071067811865476
33,4,3,2,0.842271089553833,0.7071067811865476
33,4,5,2,0.8175999522209167,0.5
33,4,9,2,0.9012291431427002,0.8660254037844388
33,4,6,2,0.8413327932357788,0.7071067811865476
33,4,10,2,0.8872384428977966,0.7071067811865476
33,4,12,2,0.8896036744117737,0.7071067811865476
33,4,7,3,0.8442262411117554,0.670820393249937
33,4,11,3,0.8944873809814453,0.8660254037844388
33,4,13,3,0.9806863069534302,0.8660254037844388
33,4,14,3,0.8978281617164612,0.8660254037844388
35,4,15,4,1.0000001192092896,1.0
35,4,0,0,0.7223408222198486,0.0
35,4,1,1,0.7545726299285889,0.0
35,4,2,1,0.8429828882217407,0.47140452079103196
35,4,4,1,0.7157491445541382,0.0
35,4,8,1,0.8918923139572144,0.7071067811865476
35,4,3,2,0.8590211868286133,0.15075567228888181
35,4,5,2,0.7545726299285889,0.0
35,4,9,2,0.8546814918518066,0.447213595499958
35,4,6,2,0.8974940180778503,0.7071067811865476
35,4,10,2,0.9774415493011475,0.8660254037844388
35,4,12,2,0.8918923139572144,0.7071067811865476
35,4,7,3,0.911790132522583,0.5773502691896258
35,4,11,3,1.0000001192092896,1.0
35,4,13,3,0.8835145235061646,0.75
35,4,14,3,0.9774415493011475,0.8660254037844388
38,5,31,5,0.9999998807907104,1.0000000000000002
38,5,0,0,0.7686594724655151,0.0
38,5,1,1,0.8460965752601624,0.632455532033676
38,5,2,1,0.8242754936218262,0.447213595499958
38,5,4,1,0.7870073318481445,0.447213595499958
38,5,8,1,0.8353593349456787,0.316227766016838
38,5,16,1,0.8083155155181885,0.0
38,5,3,2,0.8460965752601624,0.632455532033676
38,5,5,2,0.9050977230072021,0.894427190999916
38,5,9,2,0.837466299533844,0.632455532033676
38,5,17,2,0.9719252586364746,0.894427190999916
38,5,6,2,0.8974615335464478,0.7745966692414836
38,5,10,2,0.8813884258270264,0.632455532033676
38,5,18,2,0.939918041229248,0.7745966692414836
38,5,12,2,0.8509615063667297,0.632455532033676
38,5,20,2,0.9648628234863281,0.7745966692414836
38,5,24,2,0.9172056913375854,0.632455532033676
38,5,7,3,0.9050977230072021,0.894427190999916
38,5,11,3,0.880733847618103,0.7745966692414836
38,5,19,3,0.9543024301528931,0.894427190999916
38,5,13,3,0.9050977230072021,0.894427190999916
38,5,21,3,0.9999998807907104,1.0000000000000002
38,5,25,3,0.943742036819458,0.7745966692414836
38,5,14,3,0.8974615335464478,0.7745966692414836
38,5,22,3,0.9948164224624634,0.894427190999916
38,5,26,3,0.9412983655929565,0.7745966692414836
38,5,28,3,0.9648628234863281,0.7745966692414836
38,5,15,4,0.9050977230072021,0.894427190999916
38,5,23,4,0.9999998807907104,1.0000000000000002
38,5,27,4,0.9746305346488953,0.894427190999916
38,5,29,4,0.9999998807907104,1.0000000000000002
38,5,30,4,0.9948164224624634,0.894427190999916
43,5,31,5,1.0,1.0000000000000002
43,5,0,0,0.7540574073791504,0.0
43,5,1,1,0.7806706428527832,0.0
43,5,2,1,0.7692250609397888,0.2581988897471612
43,5,4,1,0.7665834426879883,0.0
43,5,8,1,0.7365654706954956,0.0
43,5,16,1,0.7018767595291138,0.0
43,5,3,2,0.7771725058555603,0.447213595499958
43,5,5,2,0.8588238954544067,0.5163977794943224
43,5,9,2,0.7523528337478638,0.0
43,5,17,2,0.7985802888870239,0.316227766016838
43,5,6,2,0.8701109886169434,0.7745966692414836
43,5,10,2,0.7834123373031616,0.2581988897471612
43,5,18,2,0.7597798109054565,0.2581988897471612
43,5,12,2,0.8031094074249268,0.2581988897471612
43,5,20,2,0.9292241334915161,0.7745966692414836
43,5,24,2,0.8998982310295105,0.447213595499958
43,5,7,3,0.8844267129898071,0.894427190999916
43,5,11,3,0.8808369636535645,0.670820393249937
43,5,19,3,0.7648371458053589,0.447213595499958
43,5,13,3,0.8304916620254517,0.447213595499958
43,5,21,3,0.9691905975341797,0.670820393249937
43,5,25,3,0.9625509977340698,0.7745966692414836
43,5,14,3,0.8701109886169434,0.7745966692414836
43,5,22,3,0.7839968204498291,0.447213595499958
43,5,26,3,0.9286759495735168,0.447213595499958
43,5,28,3,0.9041053652763367,0.447213595499958
43,5,15,4,0.8844267129898071,0.894427190999916
43,5,23,4,1.0,1.0000000000000002
43,5,27,4,1.0,1.0000000000000002
43,5,29,4,0.9340721368789673,0.6000000000000001
43,5,30,4,0.9845811724662781,0.894427190999916
44,5,31,5,0.9999998211860657,1.0000000000000004
44,5,0,0,0.8022435307502747,0.0
44,5,1,1,0.9162395000457764,0.8017837257372733
44,5,2,1,0.9212626218795776,0.3779644730092273
44,5,4,1,0.9162395000457764,0.8017837257372733
44,5,8,1,0.8693151473999023,0.26726124191242445
44,5,16,1,0.9608907103538513,0.5345224838248489
44,5,3,2,0.9434421062469482,0.8017837257372733
44,5,5,2,0.9420168399810791,0.8017837257372733
44,5,9,2,0.9007889032363892,0.566946709513841
44,5,17,2,0.973892092704773,0.8728715609439698
44,5,6,2,0.9554192423820496,0.8728715609439698
44,5,10,2,0.8837805986404419,0.21821789023599245
44,5,18,2,0.9819879531860352,0.6546536707079773
44,5,12,2,0.8523732423782349,0.5345224838248489
44,5,20,2,0.973892092704773,0.8728715609439698
44,5,24,2,0.9608907103538513,0.5345224838248489
44,5,7,3,0.9434421062469482,0.8017837257372733
44,5,11,3,0.9075986742973328,0.6546536707079773
44,5,19,3,0.9931197762489319,0.9449111825230683
44,5,13,3,0.973892092704773,0.8728715609439698
44,5,21,3,0.9425265789031982,0.8017837257372733
44,5,25,3,0.973892092704773,0.8728715609439698
44,5,14,3,0.9231098294258118,0.6761234037828134
44,5,22,3,0.9920812845230103,0.9449111825230683
44,5,26,3,0.9819879531860352,0.6546536707079773
44,5,28,3,0.973892092704773,0.8728715609439698
44,5,15,4,0.9377321600914001,0.8017837257372734
44,5,23,4,0.9999998211860657,1.0000000000000004
44,5,27,4,0.9867676496505737,0.9449111825230683
44,5,29,4,0.973892092704773,0.8728715609439698
44,5,30,4,0.9883611798286438,0.9449111825230683
60,4,15,4,1.0,1.0
60,4,0,0,0.7966119050979614,0.0
60,4,1,1,0.7966119050979614,0.0
60,4,2,1,0.790156364440918,0.0
60,4,4,1,0.954669713973999,0.8660254037844388
60,4,8,1,0.8919486999511719,0.3535533905932738
60,4,3,2,0.790156364440918,0.0
60,4,5,2,0.954669713973999,0.8660254037844388
60,4,9,2,1.0,1.0
60,4,6,2,0.954669713973999,0.8660254037844388
60,4,10,2,0.954669713973999,0.8660254037844388
60,4,12,2,1.0,1.0
60,4,7,3,0.954669713973999,0.8660254037844388
60,4,11,3,0.954669713973999,0.8660254037844388
60,4,13,3,1.0,1.0
60,4,14,3,1.0,1.0
65,6,63,6,1.0,1.0000000000000002
65,6,0,0,0.7149478197097778,0.0
65,6,1,1,0.7307045459747314,0.0
65,6,2,1,0.6981694102287292,0.0
65,6,4,1,0.7268096208572388,0.0
65,6,8,1,0.8216922283172607,0.5477225575051663
65,6,16,1,0.7137395739555359,0.0
65,6,32,1,0.8237127065658569,0.5000000000000001
65,6,3,2,0.8107995986938477,0.0
65,6,5,2,0.6981694102287292,0.0
65,6,9,2,0.8216922283172607,0.5477225575051663
65,6,17,2,0.7329038381576538,0.0
65,6,33,2,0.8273129463195801,0.1825741858350554
65,6,6,2,0.8772679567337036,0.6123724356957946
65,6,10,2,0.8970992565155029,0.7302967433402217
65,6,18,2,0.8850431442260742,0.4714045207910318
65,6,34,2,0.8430047035217285,0.4082482904638631
65,6,12,2,0.8435981869697571,0.8164965809277261
65,6,20,2,0.719631552696228,0.0
65,6,36,2,0.7794630527496338,0.4714045207910318
65,6,24,2,0.7943474054336548,0.6123724356957946
65,6,40,2,0.9491920471191406,0.7302967433402217
65,6,48,2,0.9277523159980774,0.5477225575051663
65,6,7,3,0.8772679567337036,0.6123724356957946
65,6,11,3,0.8970992565155029,0.7302967433402217
65,6,19,3,0.871278703212738,0.4082482904638631
65,6,35,3,0.8850431442260742,0.4714045207910318
