sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
65,6,4,1,0.859581470489502,0.35805743701971654
65,6,8,1,0.9053226709365845,0.8563488385776754
65,6,16,1,0.874834418296814,0.7745966692414834
65,6,32,1,0.9602214097976685,0.8563488385776754
65,6,3,2,0.9199440479278564,0.7877263614433764
65,6,5,2,0.9186484217643738,0.819891591749923
65,6,9,2,0.9156452417373657,0.8563488385776754
65,6,17,2,0.9044198393821716,0.7006490497453708
65,6,33,2,0.9541047811508179,0.8563488385776754
65,6,6,2,0.9308614730834961,0.8593378488473197
65,6,10,2,0.9452507495880127,0.894427190999916
65,6,18,2,0.9431045055389404,0.8593378488473196
65,6,34,2,0.9865314960479736,0.9341987329938277
65,6,12,2,0.941712498664856,0.9660917830792962
65,6,20,2,0.9186484217643738,0.819891591749923
65,6,36,2,0.8855103850364685,0.7745966692414833
65,6,24,2,0.8935214281082153,0.8563488385776754
65,6,40,2,0.9409878849983215,0.894427190999916
65,6,48,2,0.9865314960479736,0.9341987329938277
65,6,7,3,0.9440363049507141,0.894427190999916
65,6,11,3,0.9452507495880127,0.894427190999916
65,6,19,3,0.9291342496871948,0.8981462390204986
65,6,35,3,0.9865314960479736,0.9341987329938277
65,6,13,3,0.9207606315612793,0.930949336251263
65,6,21,3,0.9186484217643738,0.819891591749923
65,6,37,3,0.9579333066940308,0.8970852271450608
65,6,25,3,0.910893976688385,0.8563488385776754
65,6,41,3,0.9553062915802002,0.894427190999916
65,6,49,3,0.9502502679824829,0.8563488385776754
65,6,14,3,1.0,1.0
65,6,22,3,0.9268629550933838,0.8593378488473197
65,6,38,3,0.9938927888870239,0.9660917830792962
65,6,26,3,0.9452507495880127,0.894427190999916
65,6,42,3,0.9938558340072632,0.968962790249909
65,6,50,3,0.9865314960479736,0.9341987329938277
65,6,28,3,0.941712498664856,0.9660917830792962
65,6,44,3,1.0,1.0
65,6,52,3,0.9938927888870239,0.9660917830792962
65,6,56,3,0.9938558340072632,0.968962790249909
65,6,15,4,0.941712498664856,0.9660917830792962
65,6,23,4,0.9268629550933838,0.8593378488473197
65,6,39,4,0.9938927888870239,0.9660917830792962
65,6,27,4,0.9452507495880127,0.894427190999916
65,6,43,4,0.9938558340072632,0.968962790249909
65,6,51,4,0.9865314960479736,0.9341987329938277
65,6,29,4,0.8948535919189453,0.8970852271450608
65,6,45,4,0.9769652485847473,0.9333333333333333
65,6,53,4,0.9579333066940308,0.8970852271450608
65,6,57,4,0.9553062915802002,0.894427190999916
65,6,30,4,0.941712498664856,0.9660917830792962
65,6,46,4,1.0,1.0
65,6,54,4,0.9938927888870239,0.9660917830792962
65,6,58,4,0.9938558340072632,0.968962790249909
65,6,60,4,1.0,1.0
65,6,31,5,0.9502641558647156,0.9660917830792962
65,6,47,5,1.0,1.0
65,6,55,5,0.9938927888870239,0.9660917830792962
65,6,59,5,0.9938558340072632,0.968962790249909
65,6,61,5,0.9609596729278564,0.9333333333333333
65,6,62,5,1.0,1.0
66,5,31,5,1.0,1.0000000000000002
66,5,0,0,0.8002069592475891,0.1601281538050872
66,5,1,1,0.8346745371818542,0.25000000000000006
66,5,2,1,0.9153203964233398,0.7698003589195012
66,5,4,1,0.8149723410606384,0.149071198499986
66,5,8,1,0.8834121227264404,0.6666666666666669
66,5,16,1,0.7774448990821838,0.17407765595569785
66,5,3,2,0.9349654912948608,0.8215838362577493
66,5,5,2,0.7938203811645508,0.15430334996209197
66,5,9,2,0.8357858657836914,0.25000000000000006
66,5,17,2,0.7964606285095215,0.1666666666666667
66,5,6,2,0.9257407784461975,0.8215838362577493
66,5,10,2,0.976650595664978,0.957427107756338
66,5,18,2,0.9515413641929626,0.912870929175277
66,5,12,2,0.9095441102981567,0.8215838362577493
66,5,20,2,0.8892460465431213,0.7698003589195012
66,5,24,2,0.8475117683410645,0.3202563076101744
66,5,7,3,0.9654387831687927,0.8703882797784891
66,5,11,3,1.0,1.0000000000000002
66,5,19,3,0.9843564629554749,0.957427107756338
66,5,13,3,0.8735916614532471,0.7302967433402217
66,5,21,3,0.8850929737091064,0.7698003589195012
66,5,25,3,0.9640281200408936,0.957427107756338
66,5,14,3,0.9887125492095947,0.957427107756338
66,5,22,3,0.9614618420600891,0.8215838362577493
66,5,26,3,0.9887125492095947,0.957427107756338
66,5,28,3,0.94138503074646,0.912870929175277
66,5,15,4,1.0,1.0000000000000002
66,5,23,4,0.9905742406845093,0.916666666666667
66,5,27,4,1.0,1.0000000000000002
66,5,29,4,0.9474099278450012,0.916666666666667
66,5,30,4,0.9887125492095947,0.957427107756338
76,6,63,6,1.0,1.0000000000000002
76,6,0,0,0.8115703463554382,0.16666666666666669
76,6,1,1,0.8630789518356323,0.7106690545187014
76,6,2,1,0.9466729164123535,0.8498365855987976
76,6,4,1,0.8711307048797607,0.7484551991837491
76,6,8,1,0.9225813150405884,0.8164965809277263
76,6,16,1,0.8799301385879517,0.7484551991837491
76,6,32,1,0.9140089750289917,0.8164965809277263
76,6,3,2,0.8765783309936523,0.7190924955066749
76,6,5,2,0.835532546043396,0.23570226039551587
76,6,9,2,0.9580078125,0.8845379626717035
76,6,17,2,0.8857952356338501,0.3142696805273545
76,6,33,2,0.9631884694099426,0.881917103688197
76,6,6,2,0.963340163230896,0.9152086306448589
76,6,10,2,0.963340163230896,0.9152086306448589
76,6,18,2,0.8984647989273071,0.7190924955066749
76,6,34,2,0.963340163230896,0.9152086306448589
76,6,12,2,0.9425579905509949,0.8845379626717035
