sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
1,4,15,4,1.000000238418579,1.0000000000000002
1,4,0,0,0.8526892066001892,0.6227991553292185
1,4,1,1,0.8880115747451782,0.7272727272727274
1,4,2,1,0.9190018177032471,0.8181818181818183
1,4,4,1,0.9185365438461304,0.836242010007091
1,4,8,1,0.9253224730491638,0.8181818181818183
1,4,3,2,0.937608003616333,0.7833494518006402
1,4,5,2,0.9176822304725647,0.9090909090909093
1,4,9,2,0.924911618232727,0.8181818181818183
1,4,6,2,1.000000238418579,1.0000000000000002
1,4,10,2,0.9421346187591553,0.8181818181818183
1,4,12,2,0.9223863482475281,0.9090909090909093
1,4,7,3,1.000000238418579,1.0000000000000002
1,4,11,3,0.9421346187591553,0.8181818181818183
1,4,13,3,0.9372296333312988,0.9090909090909093
1,4,14,3,1.000000238418579,1.0000000000000002
6,4,15,4,0.9999998807907104,1.0000000000000002
6,4,0,0,0.8010133504867554,0.18181818181818182
6,4,1,1,0.8632745146751404,0.2727272727272727
6,4,2,1,0.8441176414489746,0.7272727272727274
6,4,4,1,0.8988869786262512,0.8040302522073697
6,4,8,1,0.8905957937240601,0.6674238124719148
6,4,3,2,0.889743447303772,0.7784989441615231
6,4,5,2,0.8723853826522827,0.3344968040028364
6,4,9,2,0.9008908867835999,0.7272727272727274
6,4,6,2,0.8912826776504517,0.8581163303210334
6,4,10,2,0.9758195281028748,0.9534625892455927
6,4,12,2,0.9785171747207642,0.9045340337332909
6,4,7,3,0.8723883628845215,0.4029114820126903
6,4,11,3,0.9999998807907104,1.0000000000000002
6,4,13,3,0.9516381621360779,0.4181210050035455
6,4,14,3,0.985169529914856,0.9534625892455927
11,4,15,4,1.0,1.0000000000000002
11,4,0,0,0.8700189590454102,0.6689936080056726
11,4,1,1,0.9443833827972412,0.8181818181818183
11,4,2,1,0.8876304626464844,0.6784005252999682
11,4,4,1,0.8927513360977173,0.7627700713964741
11,4,8,1,0.941861629486084,0.9090909090909093
11,4,3,2,0.9747802019119263,0.9090909090909093
11,4,5,2,0.9519846439361572,0.8181818181818183
11,4,9,2,1.0,1.0000000000000002
11,4,6,2,0.9077292680740356,0.7833494518006402
11,4,10,2,0.9332294464111328,0.836242010007091
11,4,12,2,0.9418061971664429,0.9090909090909093
11,4,7,3,0.965971827507019,0.9090909090909093
11,4,11,3,0.993004560470581,1.0000000000000002
11,4,13,3,1.0,1.0000000000000002
11,4,14,3,0.9332294464111328,0.836242010007091
26,4,15,4,1.0,1.0000000000000007
26,4,0,0,0.8365045785903931,0.3223291856101522
26,4,1,1,0.8282026648521423,0.30860669992418394
26,4,2,1,0.9252736568450928,0.444749589996661
26,4,4,1,0.9196971654891968,0.4029114820126903
26,4,8,1,0.8592655062675476,0.3706246583305508
26,4,3,2,0.9252736568450928,0.444749589996661
26,4,5,2,0.9196971654891968,0.4029114820126903
26,4,9,2,0.9345896244049072,0.4029114820126903
26,4,6,2,0.9196971654891968,0.4029114820126903
26,4,10,2,0.9030808210372925,0.9285714285714293
26,4,12,2,0.9439532160758972,0.48349377841522834
26,4,7,3,0.9196971654891968,0.4029114820126903
26,4,11,3,0.9854174256324768,0.9285714285714293
26,4,13,3,0.9439532160758972,0.48349377841522834
26,4,14,3,1.0,1.0000000000000007
32,4,15,4,1.0,1.0000000000000002
32,4,0,0,0.9547750949859619,0.9090909090909093
32,4,1,1,0.9547750949859619,0.9090909090909093
32,4,2,1,0.9547750949859619,0.9090909090909093
32,4,4,1,0.9547750949859619,0.9090909090909093
32,4,8,1,0.8659129738807678,0.2611164839335468
32,4,3,2,0.9547750949859619,0.9090909090909093
32,4,5,2,0.9457097053527832,0.9090909090909093
32,4,9,2,1.0,1.0000000000000002
32,4,6,2,1.0,1.0000000000000002
32,4,10,2,1.0,1.0000000000000002
32,4,12,2,0.8659129738807678,0.2611164839335468
32,4,7,3,1.0,1.0000000000000002
32,4,11,3,1.0,1.0000000000000002
32,4,13,3,1.0,1.0000000000000002
32,4,14,3,1.0,1.0000000000000002
33,4,15,4,1.0,1.0000000000000007
33,4,0,0,0.8903937935829163,0.8153742483272116
33,4,1,1,0.8974369764328003,0.8153742483272116
33,4,2,1,0.8189427256584167,0.30860669992418394
33,4,4,1,0.9255236983299255,0.8970852271450608
33,4,8,1,0.9016556739807129,0.8685990362153793
33,4,3,2,0.8189427256584167,0.30860669992418394
33,4,5,2,0.9015430808067322,0.444749589996661
33,4,9,2,0.9482813477516174,0.9636241116594318
33,4,6,2,0.9344131946563721,0.8058229640253805
33,4,10,2,0.9015430808067322,0.444749589996661
33,4,12,2,1.0,1.0000000000000007
33,4,7,3,0.9015430808067322,0.444749589996661
33,4,11,3,0.9486364126205444,0.9354143466934854
33,4,13,3,1.0,1.0000000000000007
33,4,14,3,1.0,1.0000000000000007
35,4,15,4,1.0,1.0000000000000002
35,4,0,0,0.8620830178260803,0.7833494518006402
35,4,1,1,0.8495994806289673,0.7526178090063819
35,4,2,1,0.9526873826980591,0.9090909090909093
35,4,4,1,0.8655920028686523,0.7833494518006402
35,4,8,1,0.9359907507896423,0.9090909090909093
35,4,3,2,0.9526873826980591,0.9090909090909093
35,4,5,2,0.8639872670173645,0.7526178090063819
35,4,9,2,0.930509626865387,0.9090909090909093
35,4,6,2,0.9526873826980591,0.9090909090909093
35,4,10,2,0.9965956211090088,0.9534625892455927
35,4,12,2,0.930509626865387,0.9090909090909093
35,4,7,3,0.9512487649917603,0.836242010007091
35,4,11,3,1.0,1.0000000000000002
35,4,13,3,0.930509626865387,0.9090909090909093
35,4,14,3,1.0,1.0000000000000002
38,5,31,5,0.9999998807907104,1.0000000000000002
38,5,0,0,0.9999998807907104,1.0000000000000002
38,5,1,1,0.9999998807907104,1.0000000000000002
38,5,2,1,0.9999998807907104,1.0000000000000002
38,5,4,1,0.9999998807907104,1.0000000000000002
38,5,8,1,0.9999998807907104,1.0000000000000002
38,5,16,1,0.9999998807907104,1.0000000000000002
38,5,3,2,0.9999998807907104,1.0000000000000002
38,5,5,2,0.9999998807907104,1.0000000000000002
38,5,9,2,0.9999998807907104,1.0000000000000002
38,5,17,2,0.9999998807907104,1.0000000000000002
38,5,6,2,0.9999998807907104,1.0000000000000002
38,5,10,2,0.9999998807907104,1.0000000000000002
38,5,18,2,0.9999998807907104,1.0000000000000002
38,5,12,2,0.9999998807907104,1.0000000000000002
38,5,20,2,0.9999998807907104,1.0000000000000002
38,5,24,2,0.9999998807907104,1.0000000000000002
38,5,7,3,0.9999998807907104,1.0000000000000002
38,5,11,3,0.9999998807907104,1.0000000000000002
38,5,19,3,0.9999998807907104,1.0000000000000002
38,5,13,3,0.9999998807907104,1.0000000000000002
38,5,21,3,0.9999998807907104,1.0000000000000002
38,5,25,3,0.9999998807907104,1.0000000000000002
38,5,14,3,0.9999998807907104,1.0000000000000002
38,5,22,3,0.9999998807907104,1.0000000000000002
38,5,26,3,0.9999998807907104,1.0000000000000002
38,5,28,3,0.9999998807907104,1.0000000000000002
38,5,15,4,0.9999998807907104,1.0000000000000002
38,5,23,4,0.9999998807907104,1.0000000000000002
38,5,27,4,0.9999998807907104,1.0000000000000002
38,5,29,4,0.9999998807907104,1.0000000000000002
38,5,30,4,0.9999998807907104,1.0000000000000002
43,5,31,5,0.9999998807907104,1.0000000000000002
43,5,0,0,0.7913858890533447,0.149071198499986
43,5,1,1,0.8349505066871643,0.298142396999972
43,5,2,1,0.8090920448303223,0.23145502494313797
43,5,4,1,0.9688358902931213,0.8703882797784891
43,5,8,1,0.8141187429428101,0.1666666666666667
43,5,16,1,0.910300612449646,0.23145502494313797
43,5,3,2,0.8865321278572083,0.7833494518006402
43,5,5,2,0.9999998807907104,1.0000000000000002
43,5,9,2,0.9423501491546631,0.447213595499958
43,5,17,2,0.9423501491546631,0.447213595499958
43,5,6,2,0.9501882195472717,0.4629100498862759
43,5,10,2,0.9867153763771057,0.8703882797784891
43,5,18,2,0.9372987151145935,0.3857583749052299
43,5,12,2,0.9688358902931213,0.8703882797784891
43,5,20,2,0.9688358902931213,0.8703882797784891
43,5,24,2,0.9147379398345947,0.3333333333333334
43,5,7,3,0.9999998807907104,1.0000000000000002
43,5,11,3,0.9999998807907104,1.0000000000000002
43,5,19,3,0.9999998807907104,1.0000000000000002
43,5,13,3,0.9999998807907104,1.0000000000000002
43,5,21,3,0.9999998807907104,1.0000000000000002
43,5,25,3,0.9102877378463745,0.3857583749052299
43,5,14,3,0.9966503977775574,0.957427107756338
43,5,22,3,0.9966503977775574,0.957427107756338
43,5,26,3,0.9966503977775574,0.957427107756338
43,5,28,3,0.9623503684997559,0.7833494518006402
43,5,15,4,0.9999998807907104,1.0000000000000002
43,5,23,4,0.9999998807907104,1.0000000000000002
43,5,27,4,0.9999998807907104,1.0000000000000002
43,5,29,4,0.9999998807907104,1.0000000000000002
43,5,30,4,0.9966503977775574,0.957427107756338
44,5,31,5,1.0,1.0
44,5,0,0,0.8924134969711304,0.739940073395944
44,5,1,1,0.9022229909896851,0.8140915784106943
44,5,2,1,0.9435383081436157,0.8767140075192092
44,5,4,1,0.8761696815490723,0.48507125007266594
44,5,8,1,0.9361709356307983,0.8426648406178138
44,5,16,1,0.9707262516021729,0.8767140075192092
44,5,3,2,0.8897456526756287,0.4537426064865152
44,5,5,2,0.8952980637550354,0.5294117647058824
44,5,9,2,0.9435383081436157,0.8767140075192092
44,5,17,2,0.9839141368865967,0.9393364366277241
44,5,6,2,0.8952980637550354,0.5294117647058824
44,5,10,2,0.9435383081436157,0.8767140075192092
44,5,18,2,0.9938645362854004,0.9723055853282466
44,5,12,2,0.9344695806503296,0.7778444682625973
44,5,20,2,0.9830905199050903,0.9146591207600474
44,5,24,2,0.9707262516021729,0.8767140075192092
44,5,7,3,0.8952980637550354,0.5294117647058824
44,5,11,3,0.9435383081436157,0.8767140075192092
44,5,19,3,0.9938645362854004,0.9723055853282466
44,5,13,3,0.9511330127716064,0.9146591207600474
44,5,21,3,1.0,1.0
44,5,25,3,0.9839141368865967,0.9393364366277241
44,5,14,3,0.9511330127716064,0.9146591207600474
44,5,22,3,1.0,1.0
44,5,26,3,0.9938645362854004,0.9723055853282466
44,5,28,3,0.9830905199050903,0.9146591207600474
44,5,15,4,0.9511330127716064,0.9146591207600474
44,5,23,4,1.0,1.0
44,5,27,4,0.9938645362854004,0.9723055853282466
44,5,29,4,1.0,1.0
44,5,30,4,1.0,1.0
60,4,15,4,0.9999998807907104,1.0000000000000002
60,4,0,0,0.8286742568016052,0.22792115291927595
60,4,1,1,0.7954167127609253,0.17407765595569785
60,4,2,1,0.8269778490066528,0.21320071635561044
60,4,4,1,0.9170489311218262,0.4181210050035455
60,4,8,1,0.8892488479614258,0.6446583712203044
60,4,3,2,0.8270241022109985,0.23354968324845693
60,4,5,2,0.8598983287811279,0.2611164839335468
60,4,9,2,0.9999998807907104,1.0000000000000002
60,4,6,2,0.9714438915252686,0.9534625892455927
60,4,10,2,0.9344263672828674,0.7627700713964741
60,4,12,2,0.9999998807907104,1.0000000000000002
60,4,7,3,0.9170489311218262,0.4181210050035455
60,4,11,3,0.9999998807907104,1.0000000000000002
60,4,13,3,0.9999998807907104,1.0000000000000002
60,4,14,3,0.9999998807907104,1.0000000000000002
65,6,63,6,0.9999999403953552,1.0
65,6,0,0,0.863897442817688,0.6445033866354898
65,6,1,1,0.8616241216659546,0.6888467201936643
65,6,2,1,0.8464574813842773,0.596284793999944
65,6,4,1,0.918637216091156,0.8593378488473197
65,6,8,1,0.9289616346359253,0.876714007519209
65,6,16,1,0.8838680982589722,0.710046946804693
65,6,32,1,0.9021509289741516,0.7911548052852404
65,6,3,2,0.9999999403953552,1.0
65,6,5,2,0.9268702268600464,0.8593378488473197
65,6,9,2,0.9999999403953552,1.0
65,6,17,2,0.9017382860183716,0.8280786712108253
65,6,33,2,0.9573512673377991,0.9333333333333333
65,6,6,2,0.9999999403953552,1.0
65,6,10,2,0.9999999403953552,1.0
65,6,18,2,0.8377912640571594,0.6531972647421809
65,6,34,2,0.9999999403953552,1.0
65,6,12,2,0.9083746671676636,0.8280786712108253
65,6,20,2,0.9017382860183716,0.8280786712108253
65,6,36,2,0.976965069770813,0.9333333333333333
65,6,24,2,0.8767209649085999,0.819891591749923
65,6,40,2,0.9595845937728882,0.9128709291752775
65,6,48,2,0.8615332841873169,0.6888467201936643
65,6,7,3,0.9999999403953552,1.0
65,6,11,3,0.9999999403953552,1.0
65,6,19,3,0.9999999403953552,1.0
65,6,35,3,0.9999999403953552,1.0
65,6,13,3,0.9999999403953552,1.0
65,6,21,3,0.9221612215042114,0.8280786712108253
65,6,37,3,0.8761051297187805,0.74535599249993
65,6,25,3,0.9999999403953552,1.0
65,6,41,3,0.9999999403953552,1.0
65,6,49,3,0.8671187162399292,0.7745966692414833
65,6,14,3,0.9999999403953552,1.0
65,6,22,3,0.9999999403953552,1.0
65,6,38,3,0.9999999403953552,1.0
65,6,26,3,0.9999999403953552,1.0
65,6,42,3,0.9999999403953552,1.0
65,6,50,3,0.9999999403953552,1.0
65,6,28,3,0.9609594941139221,0.9333333333333333
65,6,44,3,0.9609594941139221,0.9333333333333333
65,6,52,3,0.976965069770813,0.9333333333333333
65,6,56,3,0.9595845937728882,0.9128709291752775
65,6,15,4,0.9999999403953552,1.0
65,6,23,4,0.9999999403953552,1.0
65,6,39,4,0.9999999403953552,1.0
65,6,27,4,0.9999999403953552,1.0
65,6,43,4,0.9999999403953552,1.0
65,6,51,4,0.9999999403953552,1.0
65,6,29,4,0.9999999403953552,1.0
65,6,45,4,0.9999999403953552,1.0
65,6,53,4,0.9999999403953552,1.0
65,6,57,4,0.9999999403953552,1.0
65,6,30,4,0.9999999403953552,1.0
65,6,46,4,0.9999999403953552,1.0
65,6,54,4,0.9999999403953552,1.0
65,6,58,4,0.9999999403953552,1.0
65,6,60,4,0.9609594941139221,0.9333333333333333
65,6,31,5,0.9999999403953552,1.0
65,6,47,5,0.9999999403953552,1.0
65,6,55,5,0.9999999403953552,1.0
65,6,59,5,0.9999999403953552,1.0
65,6,61,5,0.9999999403953552,1.0
65,6,62,5,0.9999999403953552,1.0
66,5,31,5,1.0,1.0000000000000002
66,5,0,0,1.0,1.0000000000000002
66,5,1,1,1.0,1.0000000000000002
66,5,2,1,0.949038565158844,0.8333333333333336
66,5,4,1,1.0,1.0000000000000002
66,5,8,1,1.0,1.0000000000000002
66,5,16,1,1.0,1.0000000000000002
66,5,3,2,0.949038565158844,0.8333333333333336
66,5,5,2,0.9038349986076355,0.7833494518006402
66,5,9,2,1.0,1.0000000000000002
66,5,17,2,1.0,1.0000000000000002
66,5,6,2,1.0,1.0000000000000002
66,5,10,2,1.0,1.0000000000000002
66,5,18,2,0.9823585152626038,0.8703882797784891
66,5,12,2,1.0,1.0000000000000002
66,5,20,2,1.0,1.0000000000000002
66,5,24,2,1.0,1.0000000000000002
66,5,7,3,1.0,1.0000000000000002
66,5,11,3,1.0,1.0000000000000002
66,5,19,3,0.9823585152626038,0.8703882797784891
66,5,13,3,0.9415574669837952,0.916666666666667
66,5,21,3,0.9038349986076355,0.7833494518006402
66,5,25,3,0.9639564752578735,0.8660254037844389
66,5,14,3,1.0,1.0000000000000002
66,5,22,3,1.0,1.0000000000000002
66,5,26,3,1.0,1.0000000000000002
66,5,28,3,1.0,1.0000000000000002
66,5,15,4,1.0,1.0000000000000002
66,5,23,4,0.9823585152626038,0.8703882797784891
66,5,27,4,1.0,1.0000000000000002
66,5,29,4,1.0,1.0000000000000002
66,5,30,4,1.0,1.0000000000000002
76,6,63,6,1.0,1.0000000000000002
